storey_range,floor_area_sqm,no.of bto,resale application,remaining_lease_months,Distance to nearest MRT,Distance to CBD,isMatureEstate,over_under_classification
8,75.0,20064,30370.0,676,1144.513313,9049.159826,1,0
8,68.0,20064,30370.0,677,998.7814754,9178.47876,1,1
11,67.0,20064,30370.0,677,1081.778817,9661.441687,1,0
8,73.0,20064,30370.0,652,368.6394309,9112.290005,1,1
5,67.0,20064,30370.0,660,672.8809226,9486.754433,1,1
8,67.0,20064,30370.0,652,324.1495578,9469.345186,1,0
5,67.0,20064,30370.0,668,592.4845968,9497.827449,1,0
11,73.0,20064,30370.0,664,635.2331724,9523.280607,1,0
8,73.0,20064,30370.0,652,474.4345572,9117.970832,1,0
8,88.0,20064,30370.0,652,474.4345572,9117.970832,1,1
2,73.0,20064,30370.0,655,178.1408523,9304.864473,1,1
11,73.0,20064,30370.0,652,474.4345572,9117.970832,1,1
8,60.0,20064,30370.0,748,357.4629339,10132.14377,1,1
8,61.0,20064,30370.0,748,280.9966318,10057.02153,1,1
11,67.0,20064,30370.0,736,527.9930567,10601.30269,1,1
11,60.0,20064,30370.0,748,357.4629339,10132.14377,1,1
2,60.0,20064,30370.0,748,280.9966318,10057.02153,1,0
2,68.0,20064,30370.0,688,615.1772754,10088.82349,1,0
2,67.0,20064,30370.0,681,650.4901045,10675.35234,1,0
2,81.0,20064,30370.0,681,624.1807413,10705.42432,1,0
8,67.0,20064,30370.0,681,498.4196462,10848.69772,1,0
5,67.0,20064,30370.0,681,692.0862379,10633.59842,1,0
2,67.0,20064,30370.0,676,605.2416294,9945.559476,1,1
5,68.0,20064,30370.0,684,545.1800224,10018.50955,1,0
8,68.0,20064,30370.0,684,496.4750647,10983.75975,1,1
14,68.0,20064,30370.0,1134,945.3309468,9354.986275,1,0
29,68.0,20064,30370.0,1145,498.7892186,9622.331056,1,0
5,99.0,20064,30370.0,671,858.0506362,8890.077029,1,0
11,92.0,20064,30370.0,664,584.3527684,9152.744852,1,1
5,92.0,20064,30370.0,671,926.4267591,8815.32987,1,0
5,91.0,20064,30370.0,669,321.1221176,9549.37463,1,1
2,98.0,20064,30370.0,645,266.4189231,9307.944428,1,1
11,98.0,20064,30370.0,654,535.7225612,9180.004082,1,1
11,90.0,20064,30370.0,653,308.5757424,9683.21758,1,0
8,92.0,20064,30370.0,655,148.5268718,9852.324551,1,0
2,91.0,20064,30370.0,693,475.0295857,10233.01804,1,1
5,93.0,20064,30370.0,688,735.0232448,10232.96673,1,0
8,91.0,20064,30370.0,681,532.1550546,10808.14355,1,1
2,91.0,20064,30370.0,682,187.2581895,10797.60534,1,0
8,91.0,20064,30370.0,736,306.1353713,10765.91603,1,1
2,93.0,20064,30370.0,1137,408.8934388,9548.060905,1,1
26,93.0,20064,30370.0,1137,408.8934388,9548.060905,1,0
11,93.0,20064,30370.0,1137,362.3044008,9590.241915,1,1
17,93.0,20064,30370.0,1134,1010.311557,9334.383372,1,1
29,93.0,20064,30370.0,1145,498.7892186,9622.331056,1,1
11,123.0,20064,30370.0,646,629.2691894,9028.810657,1,1
14,119.0,20064,30370.0,1068,851.4158137,8944.598811,1,1
2,118.0,20064,30370.0,688,1105.68107,9952.731559,1,1
17,118.0,20064,30370.0,688,1105.68107,9952.731559,1,0
26,119.0,20064,30370.0,665,425.1955432,9287.855149,1,1
8,121.0,20064,30370.0,688,673.6886849,10146.87784,1,1
2,137.0,20064,30370.0,870,306.8549548,9597.482024,1,1
20,110.0,20064,30370.0,936,626.157593,8865.716003,1,0
2,110.0,20064,30370.0,936,625.8184267,8854.901019,1,0
14,110.0,20064,30370.0,936,723.8168108,8805.856023,1,0
5,113.0,20064,30370.0,1134,1010.311557,9334.383372,1,1
26,113.0,20064,30370.0,1134,907.2279771,9308.132852,1,0
20,113.0,20064,30370.0,1134,907.2279771,9308.132852,1,0
23,110.0,20064,30370.0,951,316.5837799,9750.905232,1,1
20,117.0,20064,30370.0,1054,459.2327355,9703.455688,1,1
8,149.0,20064,30370.0,872,762.8664588,10446.71889,1,1
11,82.0,20064,30370.0,681,837.6900279,9912.219993,1,0
8,67.0,20064,30370.0,732,813.7191936,9928.354564,1,1
5,68.0,20064,30370.0,679,965.2306935,10203.86498,1,1
8,67.0,20064,30370.0,669,688.5530247,10526.07009,1,1
14,73.0,20064,30370.0,656,897.0263047,10978.06469,1,0
8,59.0,20064,30370.0,652,491.9811615,11239.61843,1,1
11,60.0,20064,30370.0,751,512.3683782,11251.63066,1,0
11,67.0,20064,30370.0,655,861.0062257,10756.90374,1,1
2,60.0,20064,30370.0,749,783.5608056,9823.117697,1,0
8,59.0,20064,30370.0,655,566.6551042,10458.71008,1,1
8,68.0,20064,30370.0,676,595.0983331,9704.034958,1,0
2,60.0,20064,30370.0,748,650.0505639,9676.895948,1,1
8,82.0,20064,30370.0,680,857.8431569,9580.092801,1,0
11,69.0,20064,30370.0,748,650.0505639,9676.895948,1,0
5,68.0,20064,30370.0,676,899.6039458,9766.245852,1,0
2,68.0,20064,30370.0,681,630.9932883,10113.6376,1,1
5,67.0,20064,30370.0,655,778.9836388,11096.16707,1,0
2,82.0,20064,30370.0,691,362.0349863,8956.084158,1,0
8,68.0,20064,30370.0,694,520.980082,9807.276183,1,1
5,68.0,20064,30370.0,690,222.9566172,9092.607183,1,0
8,67.0,20064,30370.0,694,289.9579593,9049.124146,1,1
2,68.0,20064,30370.0,694,492.2061215,9745.649224,1,1
11,68.0,20064,30370.0,690,145.9764504,9199.700171,1,0
8,67.0,20064,30370.0,742,434.4385261,8372.917382,1,1
5,67.0,20064,30370.0,694,289.9579593,9049.124146,1,1
5,64.0,20064,30370.0,761,417.8424922,8839.866428,1,0
2,70.0,20064,30370.0,740,696.3851804,8147.396242,1,0
2,67.0,20064,30370.0,708,391.2342927,8920.35454,1,1
14,73.0,20064,30370.0,644,1524.839434,10053.98141,1,1
11,73.0,20064,30370.0,644,1524.839434,10053.98141,1,1
14,88.0,20064,30370.0,654,936.8864613,10690.39837,1,0
8,67.0,20064,30370.0,653,917.7878807,11010.43424,1,1
2,67.0,20064,30370.0,652,850.0430185,10959.20264,1,0
5,67.0,20064,30370.0,652,889.561208,10950.23636,1,1
11,73.0,20064,30370.0,604,1373.721183,9315.692264,1,0
8,65.0,20064,30370.0,586,954.9029603,9237.114538,1,1
2,65.0,20064,30370.0,586,954.9029603,9237.114538,1,0
5,75.0,20064,30370.0,724,917.1302999,8916.309826,1,1
8,67.0,20064,30370.0,741,1148.014819,9622.759778,1,1
8,67.0,20064,30370.0,741,1148.014819,9622.759778,1,1
5,94.0,20064,30370.0,1040,1292.24434,10359.80468,1,1
8,92.0,20064,30370.0,679,965.2306935,10203.86498,1,1
5,92.0,20064,30370.0,671,697.2135323,10123.26316,1,1
8,92.0,20064,30370.0,679,923.3680481,10202.50336,1,1
5,92.0,20064,30370.0,662,403.1123547,10554.87333,1,1
11,89.0,20064,30370.0,664,934.0113119,10613.90924,1,1
11,91.0,20064,30370.0,657,624.0425085,11079.87447,1,0
5,92.0,20064,30370.0,987,623.3469654,11017.53815,1,0
5,98.0,20064,30370.0,656,897.0263047,10978.06469,1,0
11,92.0,20064,30370.0,656,926.6096671,10799.82693,1,1
8,92.0,20064,30370.0,671,524.3397764,10217.86589,1,0
11,92.0,20064,30370.0,680,962.2935576,9720.71542,1,0
11,92.0,20064,30370.0,676,706.2726946,9801.287702,1,0
8,87.0,20064,30370.0,1091,423.5481224,9729.271975,1,1
5,91.0,20064,30370.0,691,278.4635932,9045.73318,1,1
5,98.0,20064,30370.0,691,332.3261615,9037.195352,1,0
2,93.0,20064,30370.0,743,573.6145854,8207.328638,1,1
2,91.0,20064,30370.0,690,278.4635932,9045.73318,1,0
2,104.0,20064,30370.0,760,443.4303878,8867.962543,1,1
5,104.0,20064,30370.0,758,495.2977266,8855.586096,1,1
8,93.0,20064,30370.0,744,475.8276543,8338.397518,1,0
11,98.0,20064,30370.0,690,332.3261615,9037.195352,1,0
11,82.0,20064,30370.0,628,1378.274755,10241.98508,1,1
5,83.0,20064,30370.0,739,937.1431707,11204.39203,1,1
8,84.0,20064,30370.0,747,988.9048203,11163.07548,1,1
5,84.0,20064,30370.0,648,818.4313124,10887.79723,1,1
14,82.0,20064,30370.0,616,1414.208213,9476.703672,1,1
5,93.0,20064,30370.0,1118,948.7549903,9378.990558,1,1
11,91.0,20064,30370.0,708,976.8555848,8975.791503,1,1
11,93.0,20064,30370.0,1118,948.7549903,9378.990558,1,0
2,88.0,20064,30370.0,1119,1002.094447,9432.831929,1,0
14,93.0,20064,30370.0,1118,948.7549903,9378.990558,1,1
8,108.0,20064,30370.0,874,327.2428625,8319.811047,1,0
8,92.0,20064,30370.0,656,822.6097132,10804.43095,1,1
11,121.0,20064,30370.0,681,721.5617874,10030.80982,1,1
8,118.0,20064,30370.0,682,959.6591885,10480.29208,1,1
14,110.0,20064,30370.0,988,567.6865831,11083.32686,1,1
8,110.0,20064,30370.0,988,567.6865831,11083.32686,1,1
2,117.0,20064,30370.0,657,855.5613445,11271.4536,1,0
2,105.0,20064,30370.0,1092,423.5481224,9729.271975,1,1
5,121.0,20064,30370.0,742,653.189128,8227.233308,1,1
5,123.0,20064,30370.0,893,217.8508743,9202.908634,1,0
2,121.0,20064,30370.0,742,739.9980562,8175.509338,1,0
8,121.0,20064,30370.0,686,656.5874865,9889.29369,1,0
2,121.0,20064,30370.0,704,702.4212583,8381.87249,1,0
14,121.0,20064,30370.0,836,517.4780155,8812.403676,1,1
11,115.0,20064,30370.0,927,294.9155452,10944.21346,1,1
8,115.0,20064,30370.0,927,638.3970982,11221.28971,1,1
11,130.0,20064,30370.0,787,320.6642636,7996.881377,1,0
17,126.0,20064,30370.0,785,252.6545069,8035.579361,1,0
8,143.0,20064,30370.0,836,822.4760884,11561.61265,1,0
8,173.0,20064,30370.0,836,351.6265154,8992.764385,1,0
5,142.0,20064,30370.0,836,560.2533065,7989.228813,1,0
2,143.0,20064,30370.0,761,382.9147714,8765.599951,1,1
8,64.0,20064,30370.0,772,380.6162694,7089.631048,1,1
5,67.0,20064,30370.0,736,173.8498327,7411.387796,1,1
5,67.0,20064,30370.0,741,394.904218,7592.64863,1,1
11,68.0,20064,30370.0,600,789.6572332,8179.627525,1,1
5,103.0,20064,30370.0,761,998.3672021,6609.063811,1,1
2,103.0,20064,30370.0,792,320.622521,7099.022681,1,1
5,105.0,20064,30370.0,749,523.4947892,6919.206513,1,1
8,104.0,20064,30370.0,779,754.8298629,6826.566462,1,0
5,103.0,20064,30370.0,779,843.0931786,6700.815964,1,1
2,104.0,20064,30370.0,741,498.3177753,6921.589235,1,1
11,84.0,20064,30370.0,749,523.4947892,6919.206513,1,1
8,84.0,20064,30370.0,768,878.1367412,6852.560202,1,1
11,114.0,20064,30370.0,827,1119.124031,8453.647027,1,0
26,95.0,20064,30370.0,1055,804.7154129,8013.850838,1,1
5,112.0,20064,30370.0,826,1102.026127,8250.32875,1,1
5,100.0,20064,30370.0,897,674.131849,7951.275154,1,1
11,95.0,20064,30370.0,1055,804.7154129,8013.850838,1,1
8,92.0,20064,30370.0,739,227.1935303,7428.774347,1,1
2,122.0,20064,30370.0,760,1055.986546,6657.032597,1,1
8,121.0,20064,30370.0,766,766.5887034,6692.863119,1,0
23,121.0,20064,30370.0,760,517.1338696,6708.712613,1,0
2,121.0,20064,30370.0,758,582.6165587,6781.311703,1,1
8,121.0,20064,30370.0,773,947.7012974,6911.442172,1,1
8,121.0,20064,30370.0,778,907.9816645,7029.762638,1,1
20,121.0,20064,30370.0,767,424.4051811,7117.338448,1,1
5,121.0,20064,30370.0,763,692.6622917,7031.084498,1,1
5,127.0,20064,30370.0,773,947.7012974,6911.442172,1,0
17,121.0,20064,30370.0,770,939.9365306,6874.755793,1,1
17,121.0,20064,30370.0,772,1020.847912,6863.397316,1,1
8,121.0,20064,30370.0,768,500.3297856,7065.054093,1,1
5,131.0,20064,30370.0,772,1020.847912,6863.397316,1,0
2,120.0,20064,30370.0,1056,804.7154129,8013.850838,1,0
14,123.0,20064,30370.0,897,762.2947258,8063.005942,1,0
17,125.0,20064,30370.0,797,460.5906419,8475.558964,1,1
5,125.0,20064,30370.0,795,516.8812931,8510.82091,1,1
5,153.0,20064,30370.0,761,326.3799607,7223.014838,1,1
8,149.0,20064,30370.0,827,1141.693785,8389.620574,1,1
2,154.0,20064,30370.0,746,91.9155708,8878.936872,1,1
8,64.0,20064,30370.0,775,916.8899999,12504.62148,0,1
2,67.0,20064,30370.0,741,551.0982648,12915.56974,0,1
2,67.0,20064,30370.0,758,582.2954972,12941.48243,0,1
8,73.0,20064,30370.0,742,794.9112999,12796.81438,0,1
2,82.0,20064,30370.0,735,407.8433292,12967.99939,0,0
8,67.0,20064,30370.0,735,628.1546942,12753.63296,0,0
5,67.0,20064,30370.0,743,358.3946779,13016.41494,0,1
2,68.0,20064,30370.0,744,411.5768618,14072.64841,0,1
5,64.0,20064,30370.0,774,136.3989077,13824.30982,0,1
8,68.0,20064,30370.0,750,564.2462321,14328.01234,0,1
11,68.0,20064,30370.0,746,564.7283894,14335.83426,0,0
8,64.0,20064,30370.0,775,607.4388601,14377.37288,0,1
5,64.0,20064,30370.0,765,279.6424053,13675.47048,0,0
5,60.0,20064,30370.0,766,230.2817808,13705.87364,0,1
11,73.0,20064,30370.0,755,349.0220243,13626.49065,0,1
8,68.0,20064,30370.0,776,958.358577,14717.45206,0,1
5,73.0,20064,30370.0,750,884.9864555,14650.22384,0,0
5,68.0,20064,30370.0,776,995.2786715,14764.2908,0,0
5,68.0,20064,30370.0,775,958.358577,14717.45206,0,1
2,73.0,20064,30370.0,750,884.9864555,14650.22384,0,1
5,82.0,20064,30370.0,734,629.8342607,14001.38897,0,1
11,68.0,20064,30370.0,1126,678.3259544,13600.93898,0,1
5,68.0,20064,30370.0,732,563.2475352,13928.05869,0,0
8,68.0,20064,30370.0,1126,678.3259544,13600.93898,0,1
2,73.0,20064,30370.0,735,966.7120683,13981.98564,0,0
11,67.0,20064,30370.0,1146,1553.423164,14933.50047,0,0
2,108.0,20064,30370.0,739,346.9612726,13121.75292,0,0
23,92.0,20064,30370.0,1134,649.4663122,13394.45239,0,1
23,95.0,20064,30370.0,1134,649.4663122,13394.45239,0,1
23,95.0,20064,30370.0,1134,649.4663122,13394.45239,0,1
14,92.0,20064,30370.0,1134,639.5797627,13280.93175,0,0
8,92.0,20064,30370.0,1134,610.420832,13203.74623,0,1
11,92.0,20064,30370.0,1134,610.420832,13203.74623,0,1
2,103.0,20064,30370.0,891,934.2973071,12447.80063,0,1
17,102.0,20064,30370.0,893,890.0679599,12501.54794,0,1
14,93.0,20064,30370.0,899,1203.260971,12225.9666,0,1
17,102.0,20064,30370.0,892,1197.970739,12183.65311,0,1
8,103.0,20064,30370.0,898,1109.021465,12291.18829,0,1
2,89.0,20064,30370.0,747,175.9996626,13929.09011,0,0
5,98.0,20064,30370.0,744,411.5768618,14072.64841,0,0
5,93.0,20064,30370.0,741,445.7787412,14043.3525,0,1
5,84.0,20064,30370.0,756,662.7600616,14426.0951,0,0
5,103.0,20064,30370.0,768,518.8829234,14166.07944,0,0
5,84.0,20064,30370.0,761,410.9386719,14110.4673,0,1
11,104.0,20064,30370.0,761,457.1346126,14199.44752,0,0
8,83.0,20064,30370.0,756,299.2843105,13744.30519,0,1
2,109.0,20064,30370.0,764,507.2923315,13428.07326,0,1
5,85.0,20064,30370.0,771,812.7864847,14570.60393,0,1
11,103.0,20064,30370.0,753,751.9968547,14522.51248,0,1
2,107.0,20064,30370.0,753,751.9968547,14522.51248,0,0
23,92.0,20064,30370.0,972,807.5701305,14183.07831,0,1
5,103.0,20064,30370.0,732,474.3985284,13848.76067,0,1
20,95.0,20064,30370.0,1126,659.5970753,13513.14511,0,0
8,106.0,20064,30370.0,785,617.5442325,13700.96269,0,1
8,93.0,20064,30370.0,730,635.9305163,13929.28145,0,1
8,104.0,20064,30370.0,732,514.2577814,13754.87999,0,0
5,92.0,20064,30370.0,1126,678.3259544,13600.93898,0,1
5,91.0,20064,30370.0,732,750.9609351,13809.82508,0,0
14,92.0,20064,30370.0,1146,1553.423164,14933.50047,0,0
8,92.0,20064,30370.0,1144,1182.113586,14518.53198,0,1
5,92.0,20064,30370.0,1146,1553.423164,14933.50047,0,0
2,104.0,20064,30370.0,732,865.4340484,14000.84742,0,1
5,93.0,20064,30370.0,731,750.9609351,13809.82508,0,1
14,129.0,20064,30370.0,867,1019.217807,12409.34235,0,1
20,149.0,20064,30370.0,742,396.3363464,13348.66226,0,0
29,113.0,20064,30370.0,1134,610.420832,13203.74623,0,1
8,120.0,20064,30370.0,890,1091.221055,12283.77867,0,1
11,120.0,20064,30370.0,891,1238.729941,12136.81619,0,0
2,122.0,20064,30370.0,756,604.7412204,14337.64779,0,0
8,122.0,20064,30370.0,756,662.7600616,14426.0951,0,0
5,122.0,20064,30370.0,756,622.1364641,13208.79094,0,0
23,118.0,20064,30370.0,974,695.4027862,14137.61467,0,1
11,118.0,20064,30370.0,972,748.9629216,14173.42008,0,0
26,118.0,20064,30370.0,883,653.7618992,13633.16887,0,1
26,112.0,20064,30370.0,1126,678.3259544,13600.93898,0,1
2,138.0,20064,30370.0,740,938.2371318,14050.39336,0,0
11,145.0,20064,30370.0,739,334.8320494,13675.02256,0,1
8,141.0,20064,30370.0,741,490.2655585,12895.0506,0,1
2,144.0,20064,30370.0,891,1347.741495,12038.95468,0,0
5,148.0,20064,30370.0,764,383.2226553,14138.85704,0,1
8,150.0,20064,30370.0,835,984.779841,14739.47031,0,0
20,62.0,20064,30370.0,1108,244.3809264,2231.016543,1,1
20,62.0,20064,30370.0,1108,244.3809264,2231.016543,1,0
14,65.0,20064,30370.0,712,769.0851535,3100.206932,1,1
5,67.0,20064,30370.0,1130,1117.663175,4126.827825,1,1
8,82.0,20064,30370.0,686,299.53261,995.0927648,1,0
8,69.0,20064,30370.0,1076,394.3942058,2476.268406,1,1
11,68.0,20064,30370.0,1148,534.9951543,3174.467827,1,1
5,60.0,20064,30370.0,525,802.4672304,4357.938266,1,1
8,62.0,20064,30370.0,556,282.4199045,2666.302114,1,1
8,59.0,20064,30370.0,568,181.4519203,2395.831126,1,1
5,68.0,20064,30370.0,568,181.4519203,2395.831126,1,0
5,82.0,20064,30370.0,664,1007.897928,2239.485438,1,1
11,63.0,20064,30370.0,621,1001.424873,4572.810479,1,0
11,60.0,20064,30370.0,1024,508.1987915,2628.386923,1,0
14,60.0,20064,30370.0,1024,508.1987915,2628.386923,1,0
2,88.0,20064,30370.0,592,456.7427532,1976.791694,1,1
2,62.0,20064,30370.0,1073,467.6151526,2174.956694,1,0
11,59.0,20064,30370.0,592,369.2601112,3426.304415,1,0
5,67.0,20064,30370.0,711,919.1380911,1847.9958,1,1
8,76.0,20064,30370.0,627,1171.794194,3089.251817,1,0
8,59.0,20064,30370.0,619,1287.30594,3212.568448,1,1
8,70.0,20064,30370.0,620,1249.648555,3154.13078,1,1
8,67.0,20064,30370.0,658,378.3239414,4205.852079,1,0
8,65.0,20064,30370.0,628,105.5542658,4224.251643,1,1
5,67.0,20064,30370.0,636,606.5829522,4023.757334,1,1
11,68.0,20064,30370.0,1079,417.6719463,4564.485903,1,0
11,87.0,20064,30370.0,1108,197.5449013,2275.107244,1,1
20,100.0,20064,30370.0,928,223.4624515,1866.056926,1,0
8,88.0,20064,30370.0,592,651.5591558,2922.755962,1,1
5,80.0,20064,30370.0,562,544.2662202,3222.105643,1,1
8,80.0,20064,30370.0,562,544.2662202,3222.105643,1,1
26,93.0,20064,30370.0,1148,534.9951543,3174.467827,1,1
2,110.0,20064,30370.0,730,793.02423,2551.424003,1,0
5,90.0,20064,30370.0,1024,357.106263,2625.581963,1,1
20,92.0,20064,30370.0,952,390.2957748,2481.144549,1,1
17,90.0,20064,30370.0,1024,445.9711309,2634.536976,1,0
17,90.0,20064,30370.0,960,216.4395322,2610.248807,1,1
2,88.0,20064,30370.0,628,569.3761403,2216.33421,1,1
17,87.0,20064,30370.0,1073,467.6151526,2174.956694,1,0
29,100.0,20064,30370.0,929,292.3398069,3678.805376,1,0
14,100.0,20064,30370.0,1000,85.13613827,3740.433726,1,1
14,100.0,20064,30370.0,987,159.6185809,3768.360861,1,1
14,93.0,20064,30370.0,708,1011.015418,1924.481183,1,1
5,82.0,20064,30370.0,620,1112.190884,3061.456175,1,0
8,98.0,20064,30370.0,658,267.009023,4244.164912,1,0
5,93.0,20064,30370.0,1124,597.6142858,4150.843346,1,0
5,93.0,20064,30370.0,1124,597.6142858,4150.843346,1,1
26,93.0,20064,30370.0,1143,629.315415,4566.881237,1,0
20,117.0,20064,30370.0,650,677.8344708,3729.004807,1,1
23,110.0,20064,30370.0,951,491.9026505,1000.466745,1,1
14,116.0,20064,30370.0,922,1112.84935,4042.006477,1,1
5,117.0,20064,30370.0,638,1089.632116,4586.338415,1,1
8,138.0,20064,30370.0,686,261.4727048,919.3141106,1,0
29,114.0,20064,30370.0,1076,393.4972899,2422.057996,1,0
8,110.0,20064,30370.0,1020,323.5515287,2535.870637,1,0
14,110.0,20064,30370.0,952,452.1563594,2503.523433,1,0
29,110.0,20064,30370.0,960,142.7777872,2568.059538,1,1
17,110.0,20064,30370.0,960,177.4187421,2607.673635,1,1
5,136.0,20064,30370.0,727,676.900988,4609.462904,1,0
5,131.0,20064,30370.0,730,292.8470854,2441.35295,1,1
20,110.0,20064,30370.0,957,510.7488561,2349.771654,1,0
17,110.0,20064,30370.0,948,462.5266773,2326.5629,1,0
11,115.0,20064,30370.0,938,169.9773261,3844.957631,1,1
29,115.0,20064,30370.0,929,292.3398069,3678.805376,1,1
17,115.0,20064,30370.0,987,238.9937242,3822.549932,1,0
14,115.0,20064,30370.0,987,159.6185809,3768.360861,1,1
17,121.0,20064,30370.0,672,757.4215016,1335.103828,1,1
8,122.0,20064,30370.0,672,733.0639191,1442.528056,1,1
8,122.0,20064,30370.0,672,781.719723,1489.912897,1,1
8,121.0,20064,30370.0,912,1236.772992,3084.872116,1,1
5,118.0,20064,30370.0,658,434.8078106,4290.886643,1,1
2,120.0,20064,30370.0,658,379.1561223,4293.404969,1,0
11,117.0,20064,30370.0,652,526.2795801,4382.959535,1,1
14,114.0,20064,30370.0,609,261.9051645,2129.808949,1,0
5,117.0,20064,30370.0,609,261.9051645,2129.808949,1,1
2,73.0,20064,30370.0,783,1413.967469,13638.33346,0,1
2,64.0,20064,30370.0,788,1155.231709,13374.10358,0,1
8,73.0,20064,30370.0,768,1018.014593,13638.35973,0,1
8,73.0,20064,30370.0,774,873.4533162,13820.26645,0,0
5,73.0,20064,30370.0,776,808.4595525,13755.77313,0,1
11,73.0,20064,30370.0,787,1160.573408,13085.25996,0,0
5,73.0,20064,30370.0,786,1256.651908,13121.20527,0,1
5,73.0,20064,30370.0,782,1128.696508,13073.74589,0,1
17,68.0,20064,30370.0,1070,1381.387376,14475.68354,0,0
11,67.0,20064,30370.0,1102,1374.35137,14740.75406,0,1
11,84.0,20064,30370.0,770,1443.160088,13302.19324,0,0
5,104.0,20064,30370.0,791,1227.308298,14338.82583,0,0
11,101.0,20064,30370.0,908,438.50781,14591.01477,0,1
5,90.0,20064,30370.0,944,686.8934821,14890.65156,0,1
2,93.0,20064,30370.0,1120,1082.363035,13967.64957,0,0
8,93.0,20064,30370.0,1120,955.7379393,14049.71606,0,0
11,93.0,20064,30370.0,1119,955.7379393,14049.71606,0,0
17,93.0,20064,30370.0,1119,955.7379393,14049.71606,0,0
2,93.0,20064,30370.0,1119,955.7379393,14049.71606,0,0
17,102.0,20064,30370.0,896,466.0483154,13998.26874,0,1
5,103.0,20064,30370.0,900,943.4574554,14795.85552,0,1
8,92.0,20064,30370.0,896,1148.348974,14531.96154,0,1
2,103.0,20064,30370.0,895,758.49062,14388.63955,0,0
8,103.0,20064,30370.0,776,808.4595525,13755.77313,0,0
2,103.0,20064,30370.0,773,860.5436325,13801.01903,0,0
8,103.0,20064,30370.0,782,1128.696508,13073.74589,0,1
8,84.0,20064,30370.0,765,1142.458462,13183.44019,0,0
2,84.0,20064,30370.0,782,864.9588702,14277.70891,0,0
14,92.0,20064,30370.0,1103,1376.015411,14598.7321,0,0
11,92.0,20064,30370.0,1102,1439.463637,14615.46309,0,0
11,93.0,20064,30370.0,1070,1437.850727,14561.80883,0,0
14,93.0,20064,30370.0,1103,1479.980311,14442.47567,0,0
14,93.0,20064,30370.0,1095,1548.988553,14620.78656,0,0
5,91.0,20064,30370.0,950,1641.606917,14539.80152,0,1
5,90.0,20064,30370.0,972,869.2281587,15238.76125,0,1
2,93.0,20064,30370.0,972,854.9768099,15174.10702,0,1
26,92.0,20064,30370.0,1106,970.4223311,15325.2126,0,1
2,122.0,20064,30370.0,780,1364.255985,13216.89788,0,0
17,122.0,20064,30370.0,780,1098.627767,13860.62363,0,1
17,122.0,20064,30370.0,787,1287.39525,14486.12105,0,1
14,122.0,20064,30370.0,784,1108.933962,14423.95142,0,1
11,122.0,20064,30370.0,785,1005.632599,14356.22153,0,1
17,113.0,20064,30370.0,1119,1029.371086,13914.65211,0,1
8,121.0,20064,30370.0,902,1201.047288,14801.54114,0,1
23,111.0,20064,30370.0,956,228.3965056,14383.01181,0,0
11,110.0,20064,30370.0,946,1547.934961,14336.0594,0,0
14,113.0,20064,30370.0,1107,1378.917549,14893.57665,0,0
2,110.0,20064,30370.0,943,1624.253823,14247.20199,0,0
14,112.0,20064,30370.0,939,766.4346107,15030.71249,0,1
17,110.0,20064,30370.0,972,869.2281587,15238.76125,0,1
20,121.0,20064,30370.0,908,202.5282353,14578.35454,0,1
23,110.0,20064,30370.0,972,854.9768099,15174.10702,0,1
5,120.0,20064,30370.0,907,253.6499867,14639.74731,0,1
2,155.0,20064,30370.0,775,1372.561799,13600.02658,0,1
11,146.0,20064,30370.0,768,587.2988907,13983.06348,0,0
11,142.0,20064,30370.0,910,436.3510399,14518.81749,0,1
